vm,vc,ts,sp,id,hot,rad,,,
2,20.49281609,15,10,25,25.50268752,25.08086457,,,
2,20.47862491,15.1,10,25,25.50288754,25.08137568,,,
2,20.46455818,15.2,10,25,25.50308944,25.08188595,,,
2,20.45061481,15.3,10,25,25.50329319,25.08239539,,,
2,20.43679373,15.4,10,25,25.50349877,25.08290401,,,
2,20.42309387,15.5,10,25,25.50370617,25.08341181,,,
2,20.40951417,15.6,10,25,25.50391537,25.08391879,,,
2,20.39605359,15.7,10,25,25.50412635,25.08442495,,,
2,20.3827111,15.8,10,25,25.5043391,25.08493031,,,
2,20.36948566,15.9,10,25,25.5045536,25.08543487,,,
2,20.35637625,16,10,25,25.50476983,25.08593862,,,
2,20.34338187,16.1,10,25,25.50498777,25.08644157,,,
2,20.33050151,16.2,10,25,25.50520742,25.08694374,,,
2,20.31773418,16.3,10,25,25.50542874,25.08744511,,,
2,20.3050789,16.4,10,25,25.50565173,25.0879457,,,
2,20.29253468,16.5,10,25,25.50587637,25.08844551,,,
2,20.28010057,16.6,10,25,25.50610265,25.08894454,,,
2,20.2677756,16.7,10,25,25.50633053,25.08944281,,,
2,20.25555882,16.8,10,25,25.50656002,25.0899403,,,
2,20.2434493,16.9,10,25,25.50679109,25.09043703,,,
2,20.23144609,17,10,25,25.50702373,25.09093299,,,
2,20.21954827,17.1,10,25,25.50725792,25.0914282,,,
2,20.20775493,17.2,10,25,25.50749364,25.09192266,,,
2,20.19606515,17.3,10,25,25.50773089,25.09241636,,,
2,20.18447803,17.4,10,25,25.50796964,25.09290932,,,
2,20.17299268,17.5,10,25,25.50820987,25.09340154,,,
2,20.16160821,17.6,10,25,25.50845158,25.09389302,,,
2,20.15032374,17.7,10,25,25.50869475,25.09438376,,,
2,20.13913841,17.8,10,25,25.50893936,25.09487377,,,
2,20.12805134,17.9,10,25,25.5091854,25.09536305,,,
2,20.11706168,18,10,25,25.50943285,25.09585161,,,
2,20.10616859,18.1,10,25,25.50968169,25.09633945,,,
2,20.09537123,18.2,10,25,25.50993192,25.09682657,,,
2,20.08466875,18.3,10,25,25.51018352,25.09731297,,,
2,20.07406033,18.4,10,25,25.51043647,25.09779867,,,
2,20.06354516,18.5,10,25,25.51069076,25.09828366,,,
2,20.05312242,18.6,10,25,25.51094638,25.09876794,,,
2,20.04279131,18.7,10,25,25.5112033,25.09925152,,,
2,20.03255103,18.8,10,25,25.51146153,25.09973441,,,
2,20.02240078,18.9,10,25,25.51172103,25.1002166,,,
2,20.01233979,19,10,25,25.51198181,25.1006981,,,
2,20.00236727,19.1,10,25,25.51224384,25.10117891,,,
2,19.99248246,19.2,10,25,25.51250711,25.10165904,,,
2,19.98268459,19.3,10,25,25.5127716,25.10213848,,,
2,19.97297291,19.4,10,25,25.51303732,25.10261725,,,
2,19.96334666,19.5,10,25,25.51330423,25.10309534,,,
2,19.9538051,19.6,10,25,25.51357233,25.10357276,,,
2,19.94434749,19.7,10,25,25.51384161,25.10404952,,,
2,19.9349731,19.8,10,25,25.51411205,25.1045256,,,
2,19.92568121,19.9,10,25,25.51438364,25.10500103,,,
2,19.91647109,20,10,25,25.51465636,25.10547579,,,
2,19.90734204,20.1,10,25,25.51493021,25.1059499,,,
2,19.89829335,20.2,10,25,25.51520517,25.10642335,,,
2,19.88932431,20.3,10,25,25.51548123,25.10689615,,,
2,19.88043425,20.4,10,25,25.51575838,25.10736831,,,
2,19.87162246,20.5,10,25,25.5160366,25.10783982,,,
2,19.86288826,20.6,10,25,25.51631588,25.10831068,,,
2,19.85423099,20.7,10,25,25.51659621,25.10878091,,,
2,19.84564996,20.8,10,25,25.51687759,25.1092505,,,
2,19.83714452,20.9,10,25,25.51715998,25.10971945,,,
2,19.828714,21,10,25,25.5174434,25.11018778,,,
2,19.82035776,21.1,10,25,25.51772781,25.11065548,,,
2,19.81207515,21.2,10,25,25.51801322,25.11112255,,,
2,19.80386552,21.3,10,25,25.51829961,25.111589,,,
2,19.79572825,21.4,10,25,25.51858697,25.11205482,,,
2,19.78766269,21.5,10,25,25.51887529,25.11252003,,,
2,19.77966822,21.6,10,25,25.51916455,25.11298463,,,
2,19.77174424,21.7,10,25,25.51945475,25.11344861,,,
2,19.76389011,21.8,10,25,25.51974588,25.11391199,,,
2,19.75610524,21.9,10,25,25.52003792,25.11437475,,,
2,19.74838901,22,10,25,25.52033087,25.11483691,,,
2,19.74074084,22.1,10,25,25.5206247,25.11529847,,,
2,19.73316013,22.2,10,25,25.52091942,25.11575943,,,
2,19.72564629,22.3,10,25,25.52121502,25.1162198,,,
2,19.71819873,22.4,10,25,25.52151147,25.11667956,,,
2,19.71081689,22.5,10,25,25.52180878,25.11713874,,,
2,19.70350019,22.6,10,25,25.52210693,25.11759733,,,
2,19.69624805,22.7,10,25,25.5224059,25.11805533,,,
2,19.68905993,22.8,10,25,25.52270571,25.11851274,,,
2,19.68193525,22.9,10,25,25.52300632,25.11896957,,,
2,19.67487348,23,10,25,25.52330773,25.11942583,,,
2,19.66787405,23.1,10,25,25.52360994,25.1198815,,,
2,19.66093643,23.2,10,25,25.52391293,25.1203366,,,
2,19.65406008,23.3,10,25,25.5242167,25.12079112,,,
2,19.64724446,23.4,10,25,25.52452122,25.12124508,,,
2,19.64048905,23.5,10,25,25.52482651,25.12169847,,,
2,19.63379332,23.6,10,25,25.52513253,25.12215129,,,
2,19.62715674,23.7,10,25,25.5254393,25.12260354,,,
2,19.62057882,23.8,10,25,25.52574678,25.12305524,,,
2,19.61405902,23.9,10,25,25.52605499,25.12350637,,,
2,19.60759686,24,10,25,25.52636391,25.12395695,,,
2,19.60119182,24.1,10,25,25.52667353,25.12440697,,,
2,19.5948434,24.2,10,25,25.52698383,25.12485644,,,
2,19.58855113,24.3,10,25,25.52729482,25.12530536,,,
2,19.58231449,24.4,10,25,25.52760649,25.12575372,,,
2,19.57613302,24.5,10,25,25.52791882,25.12620155,,,
2,19.57000622,24.6,10,25,25.5282318,25.12664882,,,
2,19.56393363,24.7,10,25,25.52854544,25.12709556,,,
2,19.55791477,24.8,10,25,25.52885971,25.12754175,,,
2,19.55194917,24.9,10,25,25.52917462,25.12798741,,,
2,19.54603637,25,10,25,25.52949015,25.12843253,,,
2,19.54017591,25.1,10,25,25.5298063,25.12887712,,,
2,19.53436733,25.2,10,25,25.53012305,25.12932117,,,
2,19.52861018,25.3,10,25,25.53044041,25.12976469,,,
2,19.52290401,25.4,10,25,25.53075835,25.13020768,,,
2,19.51724837,25.5,10,25,25.53107688,25.13065015,,,
2,19.51164284,25.6,10,25,25.53139599,25.13109209,,,
2,19.50608696,25.7,10,25,25.53171566,25.13153351,,,
2,19.50058031,25.8,10,25,25.5320359,25.13197441,,,
2,19.49512246,25.9,10,25,25.53235669,25.13241479,,,
2,19.48971299,26,10,25,25.53267802,25.13285466,,,
2,19.48435146,26.1,10,25,25.53299989,25.133294,,,
2,19.47903747,26.2,10,25,25.5333223,25.13373284,,,
2,19.4737706,26.3,10,25,25.53364523,25.13417116,,,
2,19.46855043,26.4,10,25,25.53396867,25.13460898,,,
2,19.46337657,26.5,10,25,25.53429262,25.13504628,,,
2,19.4582486,26.6,10,25,25.53461708,25.13548308,,,
2,19.45316613,26.7,10,25,25.53494203,25.13591938,,,
2,19.44812877,26.8,10,25,25.53526747,25.13635517,,,
2,19.44313611,26.9,10,25,25.5355934,25.13679046,,,
2,19.43818777,27,10,25,25.53591979,25.13722525,,,
2,19.43328336,27.1,10,25,25.53624666,25.13765955,,,
2,19.4284225,27.2,10,25,25.53657399,25.13809335,,,
2,19.42360481,27.3,10,25,25.53690177,25.13852666,,,
2,19.41882991,27.4,10,25,25.53723,25.13895947,,,
2,19.41409743,27.5,10,25,25.53755867,25.13939179,,,
2,19.409407,27.6,10,25,25.53788777,25.13982363,,,
2,19.40475826,27.7,10,25,25.53821731,25.14025498,,,
2,19.40015084,27.8,10,25,25.53854727,25.14068584,,,
2,19.39558437,27.9,10,25,25.53887764,25.14111622,,,
2,19.39105851,28,10,25,25.53920842,25.14154611,,,
2,19.3865729,28.1,10,25,25.53953961,25.14197553,,,
2,19.38212719,28.2,10,25,25.53987119,25.14240446,,,
2,19.37772102,28.3,10,25,25.54020317,25.14283292,,,
2,19.37335406,28.4,10,25,25.54053553,25.1432609,,,
2,19.36902597,28.5,10,25,25.54086827,25.14368841,,,
2,19.3647364,28.6,10,25,25.54120139,25.14411545,,,
2,19.36048501,28.7,10,25,25.54153487,25.14454201,,,
2,19.35627149,28.8,10,25,25.54186871,25.1449681,,,
2,19.35209549,28.9,10,25,25.54220291,25.14539373,,,
2,19.34795668,29,10,25,25.54253746,25.14581889,,,
2,19.34385475,29.1,10,25,25.54287236,25.14624358,,,
2,19.33978938,29.2,10,25,25.54320759,25.14666781,,,
2,19.33576024,29.3,10,25,25.54354316,25.14709158,,,
2,19.33176701,29.4,10,25,25.54387906,25.14751488,,,
2,19.32780939,29.5,10,25,25.54421528,25.14793773,,,
2,19.32388707,29.6,10,25,25.54455182,25.14836012,,,
2,19.31999973,29.7,10,25,25.54488867,25.14878205,,,
2,19.31614707,29.8,10,25,25.54522582,25.14920353,,,
2,19.31232879,29.9,10,25,25.54556328,25.14962455,,,
2,19.30854459,30,10,25,25.54590103,25.15004512,,,
2,19.30479417,30.1,10,25,25.54623908,25.15046524,,,
2,19.30107724,30.2,10,25,25.54657741,25.15088491,,,
2,19.2973935,30.3,10,25,25.54691602,25.15130413,,,
2,19.29374267,30.4,10,25,25.54725491,25.1517229,,,
2,19.29012446,30.5,10,25,25.54759407,25.15214123,,,
2,19.28653858,30.6,10,25,25.54793349,25.15255912,,,
2,19.28298475,30.7,10,25,25.54827318,25.15297656,,,
2,19.2794627,30.8,10,25,25.54861312,25.15339356,,,
2,19.27597214,30.9,10,25,25.54895332,25.15381012,,,
2,19.2725128,31,10,25,25.54929376,25.15422624,,,
2,19.26908441,31.1,10,25,25.54963444,25.15464192,,,
2,19.2656867,31.2,10,25,25.54997537,25.15505717,,,
2,19.2623194,31.3,10,25,25.55031652,25.15547198,,,
2,19.25898225,31.4,10,25,25.5506579,25.15588636,,,
2,19.25567497,31.5,10,25,25.55099951,25.1563003,,,
2,19.25239732,31.6,10,25,25.55134133,25.15671381,,,
2,19.24914903,31.7,10,25,25.55168338,25.15712689,,,
2,19.24592985,31.8,10,25,25.55202563,25.15753955,,,
2,19.24273952,31.9,10,25,25.55236808,25.15795177,,,
2,19.2395778,32,10,25,25.55271074,25.15836357,,,
2,19.23644442,32.1,10,25,25.5530536,25.15877495,,,
2,19.23333915,32.2,10,25,25.55339665,25.1591859,,,
2,19.23026174,32.3,10,25,25.55373989,25.15959642,,,
2,19.22721195,32.4,10,25,25.55408331,25.16000653,,,
2,19.22418953,32.5,10,25,25.55442692,25.16041621,,,
2,19.22119425,32.6,10,25,25.5547707,25.16082548,,,
2,19.21822586,32.7,10,25,25.55511465,25.16123432,,,
2,19.21528415,32.8,10,25,25.55545877,25.16164275,,,
2,19.21236886,32.9,10,25,25.55580306,25.16205076,,,
2,19.20947978,33,10,25,25.55614751,25.16245836,,,
2,19.20661666,33.1,10,25,25.55649211,25.16286555,,,
2,19.2037793,33.2,10,25,25.55683687,25.16327232,,,
2,19.20096746,33.3,10,25,25.55718178,25.16367868,,,
2,19.19818091,33.4,10,25,25.55752683,25.16408463,,,
2,19.19541944,33.5,10,25,25.55787202,25.16449016,,,
2,19.19268284,33.6,10,25,25.55821735,25.1648953,,,
2,19.18997087,33.7,10,25,25.55856282,25.16530002,,,
2,19.18728333,33.8,10,25,25.55890841,25.16570434,,,
2,19.18462001,33.9,10,25,25.55925414,25.16610825,,,
2,19.18198069,34,10,25,25.55959998,25.16651176,,,
2,19.17936516,34.1,10,25,25.55994595,25.16691486,,,
2,19.17677322,34.2,10,25,25.56029203,25.16731757,,,
2,19.17420465,34.3,10,25,25.56063822,25.16771987,,,
2,19.17165926,34.4,10,25,25.56098452,25.16812177,,,
2,19.16913685,34.5,10,25,25.56133093,25.16852327,,,
2,19.16663721,34.6,10,25,25.56167744,25.16892438,,,
2,19.16416014,34.7,10,25,25.56202405,25.16932509,,,
2,19.16170544,34.8,10,25,25.56237076,25.1697254,,,
2,19.15927293,34.9,10,25,25.56271755,25.17012531,,,
2,19.15686241,35,10,25,25.56306444,25.17052484,,,
2,19.15447368,35.1,10,25,25.56341141,25.17092397,,,
2,19.15210656,35.2,10,25,25.56375846,25.17132271,,,
2,19.14976085,35.3,10,25,25.5641056,25.17172105,,,
2,19.14743638,35.4,10,25,25.56445281,25.17211901,,,
2,19.14513294,35.5,10,25,25.56480009,25.17251658,,,
2,19.14285037,35.6,10,25,25.56514744,25.17291375,,,
2,19.14058848,35.7,10,25,25.56549486,25.17331055,,,
2,19.13834709,35.8,10,25,25.56584235,25.17370695,,,
2,19.13612601,35.9,10,25,25.56618989,25.17410297,,,
2,19.13392507,36,10,25,25.5665375,25.17449861,,,
2,19.1317441,36.1,10,25,25.56688515,25.17489386,,,
2,19.12958293,36.2,10,25,25.56723286,25.17528873,,,
2,19.12744137,36.3,10,25,25.56758062,25.17568321,,,
2,19.12531925,36.4,10,25,25.56792842,25.17607732,,,
2,19.12321642,36.5,10,25,25.56827627,25.17647104,,,
2,19.12113269,36.6,10,25,25.56862416,25.17686439,,,
2,19.1190679,36.7,10,25,25.56897209,25.17725736,,,
2,19.11702189,36.8,10,25,25.56932005,25.17764995,,,
2,19.1149945,36.9,10,25,25.56966804,25.17804216,,,
2,19.11298555,37,10,25,25.57001606,25.178434,,,
2,19.11099489,37.1,10,25,25.57036411,25.17882547,,,
2,19.10902236,37.2,10,25,25.57071219,25.17921656,,,
2,19.1070678,37.3,10,25,25.57106028,25.17960727,,,
2,19.10513105,37.4,10,25,25.5714084,25.17999762,,,
2,19.10321196,37.5,10,25,25.57175653,25.18038759,,,
2,19.10131037,37.6,10,25,25.57210467,25.18077719,,,
2,19.09942614,37.7,10,25,25.57245283,25.18116642,,,
2,19.0975591,37.8,10,25,25.57280099,25.18155529,,,
2,19.09570911,37.9,10,25,25.57314916,25.18194378,,,
2,19.09387602,38,10,25,25.57349734,25.18233191,,,
2,19.09205969,38.1,10,25,25.57384551,25.18271967,,,
2,19.09025996,38.2,10,25,25.57419369,25.18310706,,,
2,19.08847668,38.3,10,25,25.57454186,25.18349409,,,
2,19.08670973,38.4,10,25,25.57489003,25.18388076,,,
2,19.08495895,38.5,10,25,25.57523818,25.18426706,,,
2,19.0832242,38.6,10,25,25.57558633,25.184653,,,
2,19.08150534,38.7,10,25,25.57593446,25.18503858,,,
2,19.07980224,38.8,10,25,25.57628258,25.18542379,,,
2,19.07811476,38.9,10,25,25.57663068,25.18580865,,,
2,19.07644275,39,10,25,25.57697876,25.18619314,,,
2,19.07478608,39.1,10,25,25.57732682,25.18657728,,,
2,19.07314463,39.2,10,25,25.57767486,25.18696106,,,
2,19.07151825,39.3,10,25,25.57802287,25.18734448,,,
2,19.06990682,39.4,10,25,25.57837085,25.18772755,,,
2,19.0683102,39.5,10,25,25.5787188,25.18811026,,,
2,19.06672827,39.6,10,25,25.57906671,25.18849261,,,
2,19.06516089,39.7,10,25,25.5794146,25.18887461,,,
2,19.06360794,39.8,10,25,25.57976244,25.18925625,,,
2,19.0620693,39.9,10,25,25.58011025,25.18963755,,,
2,19.06054483,40,10,25,25.58045801,25.19001849,,,
2,19.05903442,40.1,10,25,25.58080574,25.19039907,,,
2,19.05753794,40.2,10,25,25.58115341,25.19077931,,,
2,19.05605526,40.3,10,25,25.58150104,25.1911592,,,
2,19.05458628,40.4,10,25,25.58184863,25.19153874,,,
2,19.05313086,40.5,10,25,25.58219616,25.19191793,,,
2,19.05168889,40.6,10,25,25.58254364,25.19229677,,,
2,19.05026026,40.7,10,25,25.58289106,25.19267526,,,
2,19.04884484,40.8,10,25,25.58323843,25.19305341,,,
2,19.04744252,40.9,10,25,25.58358573,25.19343121,,,
2,19.04605318,41,10,25,25.58393298,25.19380866,,,
2,19.04467672,41.1,10,25,25.58428017,25.19418577,,,
2,19.04331302,41.2,10,25,25.58462729,25.19456254,,,
2,19.04196196,41.3,10,25,25.58497435,25.19493896,,,
2,19.04062344,41.4,10,25,25.58532133,25.19531504,,,
2,19.03929735,41.5,10,25,25.58566825,25.19569078,,,
2,19.03798358,41.6,10,25,25.5860151,25.19606617,,,
2,19.03668202,41.7,10,25,25.58636188,25.19644123,,,
2,19.03539256,41.8,10,25,25.58670858,25.19681594,,,
2,19.03411509,41.9,10,25,25.5870552,25.19719032,,,
2,19.03284953,42,10,25,25.58740175,25.19756436,,,
2,19.03159574,42.1,10,25,25.58774822,25.19793805,,,
2,19.03035365,42.2,10,25,25.58809461,25.19831141,,,
2,19.02912314,42.3,10,25,25.58844091,25.19868444,,,
2,19.02790411,42.4,10,25,25.58878713,25.19905712,,,
2,19.02669646,42.5,10,25,25.58913326,25.19942947,,,
2,19.02550009,42.6,10,25,25.58947931,25.19980149,,,
2,19.02431491,42.7,10,25,25.58982527,25.20017317,,,
2,19.0231408,42.8,10,25,25.59017113,25.20054452,,,
2,19.02197769,42.9,10,25,25.59051691,25.20091553,,,
2,19.02082547,43,10,25,25.59086259,25.20128621,,,
2,19.01968405,43.1,10,25,25.59120817,25.20165656,,,
2,19.01855332,43.2,10,25,25.59155366,25.20202658,,,
2,19.01743321,43.3,10,25,25.59189905,25.20239626,,,
2,19.01632361,43.4,10,25,25.59224434,25.20276562,,,
2,19.01522443,43.5,10,25,25.59258953,25.20313464,,,
2,19.01413559,43.6,10,25,25.59293462,25.20350334,,,
2,19.01305698,43.7,10,25,25.5932796,25.20387171,,,
2,19.01198853,43.8,10,25,25.59362448,25.20423975,,,
2,19.01093014,43.9,10,25,25.59396925,25.20460746,,,
2,19.00988172,44,10,25,25.59431391,25.20497484,,,
2,19.00884319,44.1,10,25,25.59465847,25.2053419,,,
2,19.00781446,44.2,10,25,25.59500291,25.20570863,,,
2,19.00679544,44.3,10,25,25.59534724,25.20607504,,,
2,19.00578606,44.4,10,25,25.59569146,25.20644112,,,
2,19.00478622,44.5,10,25,25.59603556,25.20680688,,,
2,19.00379584,44.6,10,25,25.59637954,25.20717231,,,
2,19.00281483,44.7,10,25,25.59672341,25.20753742,,,
2,19.00184313,44.8,10,25,25.59706716,25.20790221,,,
2,19.00088063,44.9,10,25,25.59741079,25.20826667,,,
2,18.99992728,45,10,25,25.5977543,25.20863082,,,
2,18.99898297,45.1,10,25,25.59809769,25.20899464,,,
2,18.99804764,45.2,10,25,25.59844095,25.20935814,,,
2,18.99712121,45.3,10,25,25.59878409,25.20972132,,,
2,18.99620359,45.4,10,25,25.59912711,25.21008419,,,
2,18.99529471,45.5,10,25,25.59946999,25.21044673,,,
2,18.9943945,45.6,10,25,25.59981275,25.21080896,,,
2,18.99350287,45.7,10,25,25.60015538,25.21117086,,,
2,18.99261976,45.8,10,25,25.60049788,25.21153245,,,
2,18.99174509,45.9,10,25,25.60084024,25.21189373,,,
2,18.99087877,46,10,25,25.60118248,25.21225468,,,
2,18.99002075,46.1,10,25,25.60152457,25.21261532,,,
2,18.98917095,46.2,10,25,25.60186654,25.21297565,,,
2,18.98832929,46.3,10,25,25.60220837,25.21333566,,,
2,18.9874957,46.4,10,25,25.60255006,25.21369536,,,
2,18.98667012,46.5,10,25,25.60289161,25.21405474,,,
2,18.98585247,46.6,10,25,25.60323302,25.21441381,,,
2,18.98504268,46.7,10,25,25.6035743,25.21477256,,,
2,18.98424069,46.8,10,25,25.60391543,25.21513101,,,
2,18.98344643,46.9,10,25,25.60425642,25.21548914,,,
2,18.98265982,47,10,25,25.60459726,25.21584696,,,
2,18.9818808,47.1,10,25,25.60493797,25.21620447,,,
2,18.98110931,47.2,10,25,25.60527852,25.21656167,,,
2,18.98034527,47.3,10,25,25.60561893,25.21691856,,,
2,18.97958863,47.4,10,25,25.60595919,25.21727513,,,
2,18.97883931,47.5,10,25,25.60629931,25.2176314,,,
2,18.97809726,47.6,10,25,25.60663927,25.21798737,,,
2,18.97736241,47.7,10,25,25.60697909,25.21834302,,,
2,18.97663469,47.8,10,25,25.60731875,25.21869836,,,
2,18.97591405,47.9,10,25,25.60765826,25.2190534,,,
2,18.97520042,48,10,25,25.60799762,25.21940813,,,
2,18.97449373,48.1,10,25,25.60833683,25.21976256,,,
2,18.97379394,48.2,10,25,25.60867588,25.22011668,,,
2,18.97310098,48.3,10,25,25.60901477,25.22047049,,,
2,18.97241478,48.4,10,25,25.60935351,25.220824,,,
2,18.97173529,48.5,10,25,25.60969209,25.22117721,,,
2,18.97106245,48.6,10,25,25.61003051,25.22153011,,,
2,18.97039621,48.7,10,25,25.61036878,25.2218827,,,
2,18.96973649,48.8,10,25,25.61070688,25.222235,,,
2,18.96908326,48.9,10,25,25.61104482,25.22258699,,,
2,18.96843644,49,10,25,25.61138261,25.22293867,,,
2,18.96779598,49.1,10,25,25.61172023,25.22329006,,,
2,18.96716183,49.2,10,25,25.61205768,25.22364115,,,
2,18.96653394,49.3,10,25,25.61239497,25.22399193,,,
2,18.96591224,49.4,10,25,25.6127321,25.22434241,,,
2,18.96529668,49.5,10,25,25.61306906,25.2246926,,,
2,18.9646872,49.6,10,25,25.61340586,25.22504248,,,
2,18.96408376,49.7,10,25,25.61374249,25.22539206,,,
2,18.96348631,49.8,10,25,25.61407895,25.22574135,,,
2,18.96289478,49.9,10,25,25.61441525,25.22609034,,,
2,18.96230913,50,10,25,25.61475137,25.22643903,,,
2,18.9617293,50.1,10,25,25.61508732,25.22678742,,,
2,18.96115524,50.2,10,25,25.61542311,25.22713551,,,
2,18.96058691,50.3,10,25,25.61575872,25.22748331,,,
2,18.96002425,50.4,10,25,25.61609416,25.22783081,,,
2,18.95946721,50.5,10,25,25.61642943,25.22817801,,,
2,18.95891575,50.6,10,25,25.61676452,25.22852492,,,
2,18.95836981,50.7,10,25,25.61709944,25.22887154,,,
2,18.95782934,50.8,10,25,25.61743419,25.22921785,,,
2,18.9572943,50.9,10,25,25.61776876,25.22956388,,,
2,18.95676464,51,10,25,25.61810315,25.22990961,,,
2,18.95624031,51.1,10,25,25.61843737,25.23025505,,,
2,18.95572127,51.2,10,25,25.61877141,25.23060019,,,
2,18.95520746,51.3,10,25,25.61910527,25.23094504,,,
2,18.95469884,51.4,10,25,25.61943896,25.2312896,,,
2,18.95419538,51.5,10,25,25.61977246,25.23163387,,,
2,18.95369701,51.6,10,25,25.62010579,25.23197784,,,
2,18.9532037,51.7,10,25,25.62043893,25.23232153,,,
2,18.95271539,51.8,10,25,25.6207719,25.23266492,,,
2,18.95223206,51.9,10,25,25.62110468,25.23300802,,,
2,18.95175365,52,10,25,25.62143728,25.23335083,,,
2,18.95128012,52.1,10,25,25.6217697,25.23369336,,,
2,18.95081143,52.2,10,25,25.62210193,25.23403559,,,
2,18.95034753,52.3,10,25,25.62243398,25.23437753,,,
2,18.94988838,52.4,10,25,25.62276585,25.23471919,,,
2,18.94943394,52.5,10,25,25.62309753,25.23506056,,,
2,18.94898417,52.6,10,25,25.62342902,25.23540164,,,
2,18.94853903,52.7,10,25,25.62376033,25.23574243,,,
2,18.94809848,52.8,10,25,25.62409145,25.23608294,,,
2,18.94766247,52.9,10,25,25.62442239,25.23642315,,,
2,18.94723096,53,10,25,25.62475314,25.23676309,,,
2,18.94680393,53.1,10,25,25.6250837,25.23710273,,,
2,18.94638131,53.2,10,25,25.62541407,25.23744209,,,
2,18.94596309,53.3,10,25,25.62574425,25.23778117,,,
2,18.94554922,53.4,10,25,25.62607425,25.23811996,,,
2,18.94513965,53.5,10,25,25.62640405,25.23845846,,,
2,18.94473436,53.6,10,25,25.62673366,25.23879668,,,
2,18.9443333,53.7,10,25,25.62706308,25.23913462,,,
2,18.94393644,53.8,10,25,25.62739231,25.23947228,,,
2,18.94354374,53.9,10,25,25.62772135,25.23980965,,,
2,18.94315517,54,10,25,25.6280502,25.24014674,,,
2,18.94277068,54.1,10,25,25.62837885,25.24048354,,,
2,18.94239024,54.2,10,25,25.62870731,25.24082007,,,
2,18.94201381,54.3,10,25,25.62903558,25.24115631,,,
2,18.94164137,54.4,10,25,25.62936365,25.24149227,,,
2,18.94127287,54.5,10,25,25.62969153,25.24182795,,,
2,18.94090828,54.6,10,25,25.63001921,25.24216335,,,
2,18.94054756,54.7,10,25,25.63034669,25.24249847,,,
2,18.94019069,54.8,10,25,25.63067399,25.2428333,,,
2,18.93983762,54.9,10,25,25.63100108,25.24316786,,,
2,18.93948832,55,10,25,25.63132798,25.24350214,,,
2,18.93914277,55.1,10,25,25.63165468,25.24383614,,,
2,18.93880092,55.2,10,25,25.63198118,25.24416986,,,
2,18.93846274,55.3,10,25,25.63230749,25.24450331,,,
2,18.93812821,55.4,10,25,25.6326336,25.24483647,,,
2,18.93779728,55.5,10,25,25.63295951,25.24516936,,,
2,18.93746993,55.6,10,25,25.63328522,25.24550197,,,
2,18.93714613,55.7,10,25,25.63361073,25.24583431,,,
2,18.93682584,55.8,10,25,25.63393604,25.24616636,,,
2,18.93650903,55.9,10,25,25.63426115,25.24649814,,,
2,18.93619567,56,10,25,25.63458606,25.24682965,,,
2,18.93588574,56.1,10,25,25.63491077,25.24716088,,,
2,18.93557919,56.2,10,25,25.63523528,25.24749183,,,
2,18.93527601,56.3,10,25,25.63555959,25.24782251,,,
2,18.93497616,56.4,10,25,25.63588369,25.24815291,,,
2,18.93467961,56.5,10,25,25.63620759,25.24848304,,,
2,18.93438633,56.6,10,25,25.6365313,25.2488129,,,
2,18.9340963,56.7,10,25,25.63685479,25.24914248,,,
2,18.93380948,56.8,10,25,25.63717809,25.24947179,,,
2,18.93352584,56.9,10,25,25.63750118,25.24980082,,,
2,18.93324536,57,10,25,25.63782407,25.25012958,,,
2,18.93296802,57.1,10,25,25.63814676,25.25045807,,,
2,18.93269377,57.2,10,25,25.63846924,25.25078629,,,
2,18.9324226,57.3,10,25,25.63879151,25.25111423,,,
2,18.93215448,57.4,10,25,25.63911358,25.25144191,,,
2,18.93188937,57.5,10,25,25.63943545,25.25176931,,,
2,18.93162726,57.6,10,25,25.63975711,25.25209644,,,
2,18.93136812,57.7,10,25,25.64007856,25.2524233,,,
2,18.93111191,57.8,10,25,25.64039981,25.25274989,,,
2,18.93085862,57.9,10,25,25.64072085,25.25307621,,,
2,18.93060822,58,10,25,25.64104169,25.25340227,,,
2,18.93036068,58.1,10,25,25.64136232,25.25372805,,,
2,18.93011598,58.2,10,25,25.64168274,25.25405356,,,
2,18.92987409,58.3,10,25,25.64200296,25.2543788,,,
2,18.92963499,58.4,10,25,25.64232297,25.25470378,,,
2,18.92939865,58.5,10,25,25.64264277,25.25502848,,,
2,18.92916504,58.6,10,25,25.64296236,25.25535292,,,
2,18.92893415,58.7,10,25,25.64328174,25.25567709,,,
2,18.92870595,58.8,10,25,25.64360092,25.256001,,,
2,18.92848041,58.9,10,25,25.64391988,25.25632463,,,
2,18.92825751,59,10,25,25.64423864,25.256648,,,
2,18.92803724,59.1,10,25,25.64455719,25.25697111,,,
2,18.92781955,59.2,10,25,25.64487553,25.25729395,,,
2,18.92760444,59.3,10,25,25.64519366,25.25761652,,,
2,18.92739188,59.4,10,25,25.64551158,25.25793882,,,
2,18.92718184,59.5,10,25,25.64582929,25.25826086,,,
2,18.9269743,59.6,10,25,25.64614679,25.25858264,,,
2,18.92676925,59.7,10,25,25.64646408,25.25890415,,,
2,18.92656665,59.8,10,25,25.64678115,25.2592254,,,
2,18.92636649,59.9,10,25,25.64709802,25.25954638,,,
2,18.92616875,60,10,25,25.64741468,25.2598671,,,
2,18.9259734,60.1,10,25,25.64773112,25.26018755,,,
2,18.92578042,60.2,10,25,25.64804736,25.26050774,,,
2,18.92558979,60.3,10,25,25.64836338,25.26082767,,,
